"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Amide Biosynthetic Process (GO:0043604)","1/51",0.53177554188093,0.628319293395844,0,0,1.33707482993197,0.844407938108026,"CERS6"
"Regulation Of Synapse Assembly (GO:0051963)","1/51",0.53177554188093,0.628319293395844,0,0,1.33707482993197,0.844407938108026,"SYNDIG1"
"Cholesterol Transport (GO:0030301)","1/51",0.53177554188093,0.628319293395844,0,0,1.33707482993197,0.844407938108026,"MSR1"
"Negative Regulation Of MAP Kinase Activity (GO:0043407)","1/51",0.53177554188093,0.628319293395844,0,0,1.33707482993197,0.844407938108026,"PTPN22"
"Positive Regulation Of Actin Filament Bundle Assembly (GO:0032233)","1/51",0.53177554188093,0.628319293395844,0,0,1.33707482993197,0.844407938108026,"GPR65"
"Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912)","1/51",0.53177554188093,0.628319293395844,0,0,1.33707482993197,0.844407938108026,"IL12RB1"
"Receptor Internalization (GO:0031623)","1/51",0.53177554188093,0.628319293395844,0,0,1.33707482993197,0.844407938108026,"RAB31"
"Regulated Exocytosis (GO:0045055)","1/51",0.53177554188093,0.628319293395844,0,0,1.33707482993197,0.844407938108026,"RAB31"
"Adenylate Cyclase-Inhibiting G Protein-Coupled Receptor Signaling Pathway (GO:0007193)","1/52",0.538699490940569,0.634160209555772,0,0,1.31079098305989,0.8108518865583,"RGS1"
"Cell Cycle G1/S Phase Transition (GO:0044843)","1/52",0.538699490940569,0.634160209555772,0,0,1.31079098305989,0.8108518865583,"GPR132"
"Sprouting Angiogenesis (GO:0002040)","1/52",0.538699490940569,0.634160209555772,0,0,1.31079098305989,0.8108518865583,"TGFB1"
"Negative Regulation Of Response To Stimulus (GO:0048585)","1/52",0.538699490940569,0.634160209555772,0,0,1.31079098305989,0.8108518865583,"FOXP3"
"Regulation Of Cell Development (GO:0060284)","1/52",0.538699490940569,0.634160209555772,0,0,1.31079098305989,0.8108518865583,"LEF1"
"Potassium Ion Transport (GO:0006813)","2/122",0.539501716450009,0.634171988279343,0,0,1.11405005688282,0.687490664951998,"SLC24A2;KCNK15"
"Receptor-Mediated Endocytosis (GO:0006898)","2/122",0.539501716450009,0.634171988279343,0,0,1.11405005688282,0.687490664951998,"MSR1;RAB31"
"Neuron Projection Development (GO:0031175)","3/192",0.540536963401458,0.634457242232943,0,0,1.06088280060883,0.652646884327467,"CNTNAP2;GPRIN1;BICDL1"
"Protein Localization To Membrane (GO:0072657)","3/192",0.540536963401458,0.634457242232943,0,0,1.06088280060883,0.652646884327467,"FYB1;ITGA4;EZR"
"Organonitrogen Compound Biosynthetic Process (GO:1901566)","2/123",0.54391245482014,0.635185272254764,0,0,1.1047866189039,0.672778563915891,"CERS6;INHBA"
"Positive Regulation Of Epithelial Cell Proliferation (GO:0050679)","2/123",0.54391245482014,0.635185272254764,0,0,1.1047866189039,0.672778563915891,"CCL11;SOX11"
"Regulation Of Cell Motility (GO:2000145)","2/123",0.54391245482014,0.635185272254764,0,0,1.1047866189039,0.672778563915891,"TGFB1;PLXNC1"
"Regulation Of Cell Differentiation (GO:0045595)","3/193",0.544050165511622,0.635185272254764,0,0,1.0552451333814,0.642342296560919,"TGFB1;LEF1;RUNX2"
"Actin Cytoskeleton Reorganization (GO:0031532)","1/53",0.545521392473642,0.635185272254764,0,0,1.2855180533752,0.779040984014915,"EZR"
"Blood Vessel Morphogenesis (GO:0048514)","1/53",0.545521392473642,0.635185272254764,0,0,1.2855180533752,0.779040984014915,"TGFB1"
"Regulation Of Proteasomal Protein Catabolic Process (GO:0061136)","1/53",0.545521392473642,0.635185272254764,0,0,1.2855180533752,0.779040984014915,"LAMP3"
"Carboxylic Acid Transport (GO:0046942)","1/53",0.545521392473642,0.635185272254764,0,0,1.2855180533752,0.779040984014915,"SLC16A6"
"Endosome Organization (GO:0007032)","1/53",0.545521392473642,0.635185272254764,0,0,1.2855180533752,0.779040984014915,"PLEKHF2"
"Mitochondrial Transport (GO:0006839)","1/53",0.545521392473642,0.635185272254764,0,0,1.2855180533752,0.779040984014915,"PMAIP1"
"Negative Regulation Of Metabolic Process (GO:0009892)","1/53",0.545521392473642,0.635185272254764,0,0,1.2855180533752,0.779040984014915,"HOXC10"
"ERBB Signaling Pathway (GO:0038127)","1/54",0.55224274552616,0.639754439643547,0,0,1.2611988191503,0.748858961894101,"TGFB1"
"Regulation Of Myoblast Differentiation (GO:0045661)","1/54",0.55224274552616,0.639754439643547,0,0,1.2611988191503,0.748858961894101,"TGFB1"
"Epidermal Cell Differentiation (GO:0009913)","1/54",0.55224274552616,0.639754439643547,0,0,1.2611988191503,0.748858961894101,"UGCG"
"Negative Regulation Of Neuron Projection Development (GO:0010977)","1/54",0.55224274552616,0.639754439643547,0,0,1.2611988191503,0.748858961894101,"PTPRO"
"Negative Regulation Of Protein Catabolic Process (GO:0042177)","1/54",0.55224274552616,0.639754439643547,0,0,1.2611988191503,0.748858961894101,"LAMP3"
"Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321)","1/54",0.55224274552616,0.639754439643547,0,0,1.2611988191503,0.748858961894101,"ISG15"
"Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535)","1/54",0.55224274552616,0.639754439643547,0,0,1.2611988191503,0.748858961894101,"TGFB1"
"Positive Regulation Of Intracellular Protein Transport (GO:0090316)","2/126",0.556967919817179,0.643699934096383,0,0,1.07789276670704,0.630834192818652,"TGFB1;RAC2"
"Negative Regulation Of Signal Transduction (GO:0009968)","4/267",0.55699673542619,0.643699934096383,0,0,1.01613682986424,0.594639106742922,"SFRP2;PTPRC;SULF1;SULF2"
"Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)","1/55",0.558865027104293,0.643699934096383,0,0,1.23778029730411,0.720199110584398,"CACNG4"
"Ceramide Metabolic Process (GO:0006672)","1/55",0.558865027104293,0.643699934096383,0,0,1.23778029730411,0.720199110584398,"CERS6"
"Response To Peptide Hormone (GO:0043434)","1/55",0.558865027104293,0.643699934096383,0,0,1.23778029730411,0.720199110584398,"STAT1"
"Phosphatidylcholine Metabolic Process (GO:0046470)","1/55",0.558865027104293,0.643699934096383,0,0,1.23778029730411,0.720199110584398,"PLAAT4"
"Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042531)","1/55",0.558865027104293,0.643699934096383,0,0,1.23778029730411,0.720199110584398,"PARP9"
"Purine Ribonucleotide Biosynthetic Process (GO:0009152)","1/55",0.558865027104293,0.643699934096383,0,0,1.23778029730411,0.720199110584398,"TGFB1"
"Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377)","1/56",0.565389692642652,0.649812561321526,0,0,1.2152133580705,0.692963343192587,"RAC2"
"Mitotic DNA Damage Checkpoint Signaling (GO:0044773)","1/56",0.565389692642652,0.649812561321526,0,0,1.2152133580705,0.692963343192587,"TNFSF13B"
"Peptide Metabolic Process (GO:0006518)","1/56",0.565389692642652,0.649812561321526,0,0,1.2152133580705,0.692963343192587,"AEBP1"
"Protein Homooligomerization (GO:0051260)","2/129",0.569756547340756,0.654361716135259,0,0,1.05226949020451,0.591950118192818,"COMP;CARD11"
"RNA Catabolic Process (GO:0006401)","1/57",0.571818176149573,0.655319183976711,0,0,1.19345238095238,0.667061366106342,"RNASE6"
"Membrane Lipid Biosynthetic Process (GO:0046467)","1/57",0.571818176149573,0.655319183976711,0,0,1.19345238095238,0.667061366106342,"CERS6"
"Post-Transcriptional Regulation Of Gene Expression (GO:0010608)","1/57",0.571818176149573,0.655319183976711,0,0,1.19345238095238,0.667061366106342,"PARP9"
"Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)","11/763",0.574007398836826,0.657357543303118,0,0,0.976190253221456,0.541895892994303,"EOMES;IFI27;CBX4;STAT1;TFEC;LEF1;IRF7;SOX11;AEBP1;EZR;PARP9"
"Synapse Organization (GO:0050808)","2/131",0.578133227633725,0.659274342673531,0,0,1.03584940603752,0.567594654943297,"WNT7B;F2R"
"Selective Autophagy (GO:0061912)","1/58",0.578151890764296,0.659274342673531,0,0,1.17245494689104,0.642409941116087,"TGFB1"
"Memory (GO:0007613)","1/58",0.578151890764296,0.659274342673531,0,0,1.17245494689104,0.642409941116087,"CAMK4"
"Muscle Organ Development (GO:0007517)","1/58",0.578151890764296,0.659274342673531,0,0,1.17245494689104,0.642409941116087,"CXCL10"
"Peptidyl-Threonine Phosphorylation (GO:0018107)","1/58",0.578151890764296,0.659274342673531,0,0,1.17245494689104,0.642409941116087,"SBK1"
"Positive Regulation Of Mitochondrion Organization (GO:0010822)","1/58",0.578151890764296,0.659274342673531,0,0,1.17245494689104,0.642409941116087,"PMAIP1"
"Circulatory System Development (GO:0072359)","2/132",0.582276714996386,0.662145759763127,0,0,1.02782882646364,0.555859582340657,"TGFB1;FN1"
"Regulation Of miRNA Transcription (GO:1902893)","1/59",0.584392228947719,0.662145759763127,0,0,1.15218156228008,0.618932229129793,"TGFB1"
"Anterior/Posterior Pattern Specification (GO:0009952)","1/59",0.584392228947719,0.662145759763127,0,0,1.15218156228008,0.618932229129793,"BASP1"
"Regulation Of Multicellular Organismal Development (GO:2000026)","1/59",0.584392228947719,0.662145759763127,0,0,1.15218156228008,0.618932229129793,"OAS2"
"Glucose Metabolic Process (GO:0006006)","1/59",0.584392228947719,0.662145759763127,0,0,1.15218156228008,0.618932229129793,"OAS1"
"Negative Regulation Of Protein-Containing Complex Assembly (GO:0031333)","1/59",0.584392228947719,0.662145759763127,0,0,1.15218156228008,0.618932229129793,"PYDC1"
"Positive Regulation Of Protein Binding (GO:0032092)","1/59",0.584392228947719,0.662145759763127,0,0,1.15218156228008,0.618932229129793,"DTX3L"
"Positive Regulation Of Proteolysis (GO:0045862)","1/59",0.584392228947719,0.662145759763127,0,0,1.15218156228008,0.618932229129793,"CYFIP2"
"Regulation Of Cell Death (GO:0010941)","1/59",0.584392228947719,0.662145759763127,0,0,1.15218156228008,0.618932229129793,"CCN4"
"Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001236)","1/60",0.590540562608037,0.666752779080019,0,0,1.13259541104577,0.596557204719507,"TNFRSF12A"
"Response To Light Stimulus (GO:0009416)","1/60",0.590540562608037,0.666752779080019,0,0,1.13259541104577,0.596557204719507,"TNFSF13B"
"Response To Retinoic Acid (GO:0032526)","1/60",0.590540562608037,0.666752779080019,0,0,1.13259541104577,0.596557204719507,"WNT7B"
"Homophilic Cell Adhesion Via Plasma Membrane Adhesion Molecules (GO:0007156)","1/60",0.590540562608037,0.666752779080019,0,0,1.13259541104577,0.596557204719507,"CD84"
"Negative Regulation Of Peptidase Activity (GO:0010466)","1/60",0.590540562608037,0.666752779080019,0,0,1.13259541104577,0.596557204719507,"CST7"
"Negative Regulation Of Cell Differentiation (GO:0045596)","3/207",0.591552655683514,0.6669547899643,0,0,0.982121273166801,0.515618165475303,"SFRP2;TGFB1;NKX3-2"
"Regulation Of Canonical Wnt Signaling Pathway (GO:0060828)","3/207",0.591552655683514,0.6669547899643,0,0,0.982121273166801,0.515618165475303,"SFRP2;TGFB1;PTPRO"
"Negative Regulation Of Autophagy (GO:0010507)","1/61",0.59659824374392,0.672170153577773,0,0,1.11366213151927,0.575219131752946,"PTPN22"
"Protein Localization To Plasma Membrane (GO:0072659)","2/137",0.602544702687157,0.677940360960139,0,0,0.989508279610669,0.501278384513675,"FYB1;EZR"
"Protein Lipidation (GO:0006497)","1/62",0.602566604401173,0.677940360960139,0,0,1.09534961525594,0.554857095019259,"UGCG"
"Central Nervous System Development (GO:0007417)","4/283",0.602990966912239,0.67794138906355,0,0,0.957075465888236,0.484139555570562,"EOMES;CNTNAP2;CXCR4;SOX11"
"G1/S Transition Of Mitotic Cell Cycle (GO:0000082)","1/63",0.608446957280064,0.682159368771276,0,0,1.07762782532368,0.535414578774922,"GPR132"
"Inorganic Anion Transmembrane Transport (GO:0098661)","1/63",0.608446957280064,0.682159368771276,0,0,1.07762782532368,0.535414578774922,"SLC20A1"
"Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992)","1/63",0.608446957280064,0.682159368771276,0,0,1.07762782532368,0.535414578774922,"TNFSF13B"
"Regulation Of Cellular Catabolic Process (GO:0031329)","1/63",0.608446957280064,0.682159368771276,0,0,1.07762782532368,0.535414578774922,"LAMP3"
"Endocytic Recycling (GO:0032456)","1/64",0.614240595683219,0.687328872673635,0,0,1.0604686318972,0.516839089078863,"DENND1C"
"Negative Regulation Of Cell Death (GO:0060548)","1/64",0.614240595683219,0.687328872673635,0,0,1.0604686318972,0.516839089078863,"CCN4"
"Negative Regulation Of Wnt Signaling Pathway (GO:0030178)","2/140",0.614345794375997,0.687328872673635,0,0,0.967848840085077,0.471533367190951,"SFRP2;PTPRO"
"Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509)","1/65",0.619948794114426,0.692062741601847,0,0,1.04384566326531,0.499081812617611,"PARP9"
"Fatty Acid Biosynthetic Process (GO:0006633)","1/65",0.619948794114426,0.692062741601847,0,0,1.04384566326531,0.499081812617611,"LCP1"
"Monocarboxylic Acid Biosynthetic Process (GO:0072330)","1/65",0.619948794114426,0.692062741601847,0,0,1.04384566326531,0.499081812617611,"LCP1"
"Protein Ubiquitination (GO:0016567)","6/434",0.62030608007411,0.692062741601847,0,0,0.935080684280309,0.44654052943567,"DTX3L;UBD;ISG15;KBTBD8;HERC6;TNFSF13B"
"Protein Localization To Cell Periphery (GO:1990778)","2/142",0.622063543090034,0.693540203681855,0,0,0.953924914675768,0.452840588691194,"FYB1;EZR"
"Peptidyl-Threonine Modification (GO:0018210)","1/66",0.625572808354389,0.69682201738609,0,0,1.02773417059131,0.482097309891667,"SBK1"
"Positive Regulation Of Transferase Activity (GO:0051347)","2/143",0.625877614616613,0.69682201738609,0,0,0.94711107883717,0.443816659561132,"TGFB1;PLAAT4"
"Negative Regulation Of Cellular Catabolic Process (GO:0031330)","1/67",0.631113875704973,0.702163526757236,0,0,1.01211090496805,0.465843237778199,"PTPN22"
"Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)","5/367",0.632560755068097,0.7029635209331,0,0,0.921270718232044,0.421922649220657,"IFI27;DTX3L;UBD;HERC6;TNFSF13B"
"Proteasomal Protein Catabolic Process (GO:0010498)","3/220",0.632711076617487,0.7029635209331,0,0,0.922669023420239,0.422343806899788,"IFI27;PMAIP1;TNFSF13B"
"Regulation Of DNA-templated Transcription (GO:0006355)","27/1922",0.63502746262543,0.705047827783158,0,0,0.946855432599535,0.429954773875517,"CD86;CD80;LEF1;HOXC13;IKZF2;HOXC11;HOXC10;BASP1;TP53INP1;PITX1;NKX3-2;EOMES;TGFB1;CBX4;DTX3L;STAT1;F2R;RHOH;INHBA;PARP9;MYT1;FOXP3;RUNX2;SFRP2;CAMK4;TFEC;IRF7"
"Skin Development (GO:0043588)","1/68",0.636573215467334,0.706274232822731,0,0,0.99695400548279,0.450280098161191,"UGCG"
"Regulation Of Cold-Induced Thermogenesis (GO:0120161)","2/146",0.637141129161771,0.7064147837867,0,0,0.927237390974592,0.417965323490143,"CXCR4;HOXC10"
"Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412)","1/69",0.641952029099639,0.710764314376572,0,0,0.982242897158864,0.435371010677909,"CACNG4"
"Phagocytosis (GO:0006909)","1/69",0.641952029099639,0.710764314376572,0,0,0.982242897158864,0.435371010677909,"MSR1"
"Negative Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001237)","1/70",0.64725150030612,0.714654932406964,0,0,0.967958197771862,0.421081506607262,"IFI6"
"Positive Regulation Of Protein Polymerization (GO:0032273)","1/70",0.64725150030612,0.714654932406964,0,0,0.967958197771862,0.421081506607262,"CCL11"
"Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)","1/70",0.64725150030612,0.714654932406964,0,0,0.967958197771862,0.421081506607262,"RGS16"
"Regulation Of Actin Filament Polymerization (GO:0030833)","1/70",0.64725150030612,0.714654932406964,0,0,0.967958197771862,0.421081506607262,"CCL11"
"Protein Polyubiquitination (GO:0000209)","3/226",0.650713950039616,0.717451199059669,0,0,0.897567418146078,0.385671376518945,"IFI27;DTX3L;TNFSF13B"
"Regulation Of Hydrolase Activity (GO:0051336)","1/71",0.65247279564702,0.717451199059669,0,0,0.954081632653061,0.407379340810939,"PLXNC1"
"Cell-Cell Junction Assembly (GO:0007043)","1/71",0.65247279564702,0.717451199059669,0,0,0.954081632653061,0.407379340810939,"GJB2"
"Lipid Biosynthetic Process (GO:0008610)","1/71",0.65247279564702,0.717451199059669,0,0,0.954081632653061,0.407379340810939,"LCP1"
"Positive Regulation Of Cell-Substrate Adhesion (GO:0010811)","1/71",0.65247279564702,0.717451199059669,0,0,0.954081632653061,0.407379340810939,"FN1"
"Protein Autoubiquitination (GO:0051865)","1/71",0.65247279564702,0.717451199059669,0,0,0.954081632653061,0.407379340810939,"DTX3L"
"Regulation Of Cell Growth (GO:0001558)","3/227",0.653652750791259,0.718255356222928,0,0,0.893514554794521,0.379903652259635,"SFRP2;TGFB1;INHBA"
"Cholesterol Homeostasis (GO:0042632)","1/72",0.657617064336825,0.721620918439518,0,0,0.940595956692536,0.394234321800149,"LCP1"
"Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)","1/72",0.657617064336825,0.721620918439518,0,0,0.940595956692536,0.394234321800149,"TGFB1"
"Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092)","2/152",0.65886919815549,0.722499716607492,0,0,0.889874857792947,0.371282708966289,"RTKN2;CARD11"
"Sterol Homeostasis (GO:0055092)","1/73",0.662685438952786,0.725194386714567,0,0,0.927484882842026,0.381618155605822,"LCP1"
"Monocarboxylic Acid Transport (GO:0015718)","1/73",0.662685438952786,0.725194386714567,0,0,0.927484882842026,0.381618155605822,"SLC16A6"
"Protein Tetramerization (GO:0051262)","1/73",0.662685438952786,0.725194386714567,0,0,0.927484882842026,0.381618155605822,"MS4A1"
"Gland Development (GO:0048732)","1/74",0.667679035455559,0.72966152611901,0,0,0.914733016494269,0.369504304311227,"EZR"
"Negative Regulation Of Neuron Apoptotic Process (GO:0043524)","1/74",0.667679035455559,0.72966152611901,0,0,0.914733016494269,0.369504304311227,"F2R"
"Cellular Response To Growth Factor Stimulus (GO:0071363)","2/155",0.669337664391583,0.73097517100336,0,0,0.872292489236878,0.350196313951355,"TGFB1;RUNX2"
"Positive Regulation Of Developmental Process (GO:0051094)","3/233",0.670914409935473,0.732197662104085,0,0,0.869937462775462,0.347203964869046,"BASP1;LEF1;LCP1"
"Regulation Of Stress Fiber Assembly (GO:0051492)","1/75",0.672598953315564,0.73303670814038,0,0,0.902325795182938,0.357867856676188,"GPR65"
"Defense Response To Gram-negative Bacterium (GO:0050829)","1/75",0.672598953315564,0.73303670814038,0,0,0.902325795182938,0.357867856676188,"RNASE6"
"Peptide Biosynthetic Process (GO:0043043)","2/158",0.67954557849399,0.739600592229013,0,0,0.855386365625273,0.330462245316919,"EEF1A2;MRPL13"
"Peptidyl-Serine Phosphorylation (GO:0018105)","2/158",0.67954557849399,0.739600592229013,0,0,0.855386365625273,0.330462245316919,"SBK1;CAMK4"
"Sphingolipid Biosynthetic Process (GO:0030148)","1/77",0.682222071362454,0.740500024577145,0,0,0.878490870032223,0.335934958165637,"CERS6"
"Monoatomic Cation Homeostasis (GO:0055080)","1/77",0.682222071362454,0.740500024577145,0,0,0.878490870032223,0.335934958165637,"SLC40A1"
"Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512)","1/77",0.682222071362454,0.740500024577145,0,0,0.878490870032223,0.335934958165637,"ASPN"
"Positive Regulation Of JNK Cascade (GO:0046330)","1/77",0.682222071362454,0.740500024577145,0,0,0.878490870032223,0.335934958165637,"WNT7B"
"Cellular Response To Nutrient Levels (GO:0031669)","1/78",0.686927390990377,0.745102136162326,0,0,0.867037724180581,0.325595800004093,"LCP1"
