"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"REACTOME_HDMS_DEMETHYLATE_HISTONES",1.94523585533426e-07,8.79925480869321e-07,0.690132458796796,0.581730452089673,2.3239425179597,50,"H3C12;H4C12;H4C11;H3C8;H3C10;H4C9;H4C16;H3C4;H4C14;KDM1B;H4C15;H3C7;H3C3;KDM5B;H3C13;H4C1;H3C11;H3C14;H3C15;KDM7A;KDM6A;H3C2;H4C8;KDM2A;KDM5C;KDM4A;H4C4;H3C6"
"REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS",2.33288593274643e-07,1.05174924325826e-06,0.690132458796796,0.743906721067741,2.40429545416391,21,"AP1S3;B2M;AP1S2;LCK;AP1G1;AP1S1;ATP6V1H;AP2M1;HLA-A;CD8B;AP2S1;CD4;CD28;ARF1;AP1B1;AP2B1"
"REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION",2.3803152107174e-07,1.06955496801569e-06,0.690132458796796,0.527432505673169,2.26221093682054,71,"LAT2;IGLV3-1;FCER1G;IGHV3-11;IGHE;IGHV3-33;SYK;PDPK1;IGHV1-69;IGHV4-34;IGLV1-47;GRB2;MS4A2;IGHV4-59;LYN;IGHV3-30;PIK3CB;IGKV1D-39;IGHV4-39;IGKV1-39;IGKV3-15;IGKV2-28;IGLV3-21;IGKV2D-28;IGLV3-27;IGHV2-5;IGKV4-1;IGKV1-5;IGLV3-25;IGKV3-20;IGKV1-16;IGKV1-33;IGKV2D-40;IGHV2-70;IGKV1D-33;SHC1;IGKV3D-20;IGKV3-11;IGLV6-57;IGLC2;IGHV3-53;IGLC3;IGLV1-44;IGLV1-40;IGHV3-48"
"REACTOME_TNF_SIGNALING",2.53892796710732e-07,1.1370348503856e-06,0.674962860011025,0.56165014766982,2.300466357498,57,"UBE2D1;CYLD;TBK1;XIAP;CASP8;BIRC3;MAPKAPK2;TNF;TRAF1;SPPL2A;UBE2D2;BIRC2;TNFAIP3;OTULIN;FADD;CHUK;UBE2D3;TAB3;MAP3K7;TAX1BP1;ADAM17;SMPD3;TRADD;SPATA2;RIPK1;UBE2L3;RNF31;STUB1;UBC;BAG4;IKBKB;USP2;NSMAF;RBCK1;UBB;TRAF2"
"REACTOME_TOLL_LIKE_RECEPTOR_CASCADES",3.08565230826019e-07,1.37730440779296e-06,0.674962860011025,0.404563032879589,2.01797893089863,168,"TLR7;TLR10;LY86;MYD88;UBE2D1;IRF7;TBK1;PPP2CA;IRAK4;BTK;CASP8;BIRC3;CTSK;N4BP1;TASL;MAPKAPK2;UBE2N;MAPK9;TLR1;LY96;CD180;TLR6;CTSB;UBE2D2;SLC15A4;BIRC2;CTSS;TLR8;NOD2;SKP1;HSP90B1;CTSL;ITGB2;RPS6KA1;FADD;CHUK;UNC93B1;IRF5;UBE2D3;ATF2;ELK1;UBE2V1;TICAM1;TAB3;MAP3K7;RIPK2;FBXW11;NFKB1;CTSV;RIPK3;CREB1;USP18;ATF1;ITGAM;MAPKAPK3;VRK3;USP14;CNPY3;TICAM2;CUL1;RIPK1;RELA;PPP2R1A;UBC;MAPK1;DNM2;SFTPA2;IKBKB;NFKB2;TNIP2;NKIRAS1;TLR2;TRAF3;MAPK14;NLRC5;GSDMD;LGMN;FGG;UBB;SIGIRR;TRAF2;IRAK1"
"REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT",3.12704824334976e-07,1.39117525809752e-06,0.674962860011025,0.500887626036785,2.18933225938852,77,"IGHG2;IGHG1;IGHG4;IGLV3-1;CFB;IGHV3-11;IGHV3-33;IGHV1-69;IGHV4-34;C4B;IGLV1-47;C4A;IGHV4-59;IGHV3-30;IGKV1D-39;IGHV4-39;GZMM;IGKV1-39;IGKV3-15;IGKV2-28;IGLV3-21;C2;IGKV2D-28;IGLV3-27;IGHV2-5;C1QB;IGKV4-1;IGKV1-5;IGLV3-25;IGKV3-20;IGKV1-16;IGKV1-33;IGKV2D-40;IGHV2-70;C1QC;IGKV1D-33;IGKV3D-20;IGKV3-11;IGLV6-57;IGLC2;IGHV3-53;IGLC3;C1QA;FCN1;IGLV1-44;IGLV1-40;IGHV3-48;COLEC10"
"REACTOME_MRNA_SPLICING_MINOR_PATHWAY",3.83376963623792e-07,1.6999741676476e-06,0.674962860011025,0.575373682774115,2.29854799643135,50,"POLR2K;SRSF2;POLR2B;SNRPG;SF3B1;DDX23;SRSF1;SRSF7;POLR2D;SNRNP25;ZRSR2;SNRPB;SF3B6;SF3B4;ZCRB1;POLR2G;SNRPE;SNRPF;SNRNP40;POLR2J;NCBP2;POLR2H;SF3B5;SNRNP48;SNRPD1;SRSF6;SF3B3;SNRPD3;POLR2C;SF3B2"
"KEGG_RIBOSOME",4.33690821667598e-07,1.91677123805876e-06,0.674962860011025,-0.485320666957102,-2.17655031329621,84,"RPL13;RPS6;RPLP2;RPL4;RPL3;RPS9;RPS16;RPL18A;RPS3A;RPL32;RPL13A;RPL23A;RPL37A;RPL7;RPL22;RPL27;RPS28;RPL34;RPS23;RPS12;RPS5;RPL38;RPL8;RPS8;RPL14;RPS20;RPL31;RPS27A;RPL10;RPL5;RPL12;UBA52;RPL11;RPL18;RPLP1;RPL35;RPS3;RPS4X;RPL23;RPS19;RPS29;RPL29;RPL26;RPL9;RPL10A;RPL17;RPL21;RPL39;RPL19;RPL37;RPL7A;RPS11;RPL6;RPS7;RPS25;RPS18;RPL27A;RPL15;RPS15"
"REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX",4.63506354225145e-07,2.04185152122711e-06,0.674962860011025,0.470497425000556,2.12551544746777,93,"STAT1;SKIL;UBE2D1;TGFB1;SERPINE1;USP15;ITGAV;STRAP;COL1A2;CCNT1;TRIM33;PMEPA1;PPP1CA;PPP1CC;JUNB;FKBP1A;XPO1;E2F5;CCNT2;PARP1;HDAC1;SMAD7;RHOA;NEDD8;UBE2D3;SP1;CCNC;LTBP1;ARHGEF18;UBE2M;TGFBR1;F11R;RNF111;FBN1;RBL1;BAMBI;TGIF1;TGIF2;USP9X;TGFB2;STUB1;UBC;PRKCZ;CCNK;MAPK1"
"REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS",4.68848222669246e-07,2.05865603960307e-06,0.674962860011025,0.548379922840794,2.27884521118062,59,"NUP210;NUP50;ZBTB8OS;POP4;NUP37;CSTF2;RAE1;TSEN15;NUP155;FAM98B;NUP153;NDC1;NUP205;NUP62;RAN;CLP1;RPP38;XPOT;NUP160;DDX1;POP1;NUP43;SEC13;RANBP2;SEH1L;RTRAF;TSEN34;NUP107;RTCB;NUP93;RPP40;NUP58;POP7;TRNT1;NUP133;NUP42;C2orf49;TPR;AAAS;TSEN54;NUP54"
"REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION",4.73635219439277e-07,2.07292297339008e-06,0.674962860011025,0.359975438165603,1.90377856598586,243,"FN1;MANF;RAP1B;PTPN1;GNG5;CAP1;PTPN6;F2R;YWHAZ;GNAI3;TGFB1;RAC2;VAV3;F5;F2RL2;SERPINE1;CSK;LCK;THBS1;CYRIB;LCP2;GNA13;SRGN;COL1A2;PFN1;FAM3C;GNG10;CFL1;PIK3CG;FCER1G;GNA14;PLEK;GNB2;PDPN;RASGRP1;PSAP;COL1A1;RAP1A;SOD1;HSPA5;ABHD12;CDC42;DGKA;FERMT3;CALU;LAMP2;SCCPDH;PRKCB;SYK;ALDOA;RHOA;WDR1;CD9;RAC1;TMSB4X;PDPK1;RAB27B;PPIA;CYB5R1;PIK3R5;LAT;CLEC1B;GNB4;TAGLN2;VAV1;GRB2;STXBP2;STXBP3;LYN;SRC;PIK3R3;VAV2;GNGT2;PIK3CB;RHOG;TIMP1;ORM1;GNB1;TOR4A;OLA1;BRPF3;SPARC;ABCC4;TMX3;TGFB2;TUBA4A;STX4"
"REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION",5.00918057140076e-07,2.18523476059813e-06,0.659444398037935,-0.479361591198493,-2.17580071804018,90,"RPL13;EEF2;RPS6;RPLP2;RPL4;RPL3;RPS9;EEF1G;RPS16;EEF1A1;RPL18A;RPS3A;RPL32;RPL13A;RPL23A;RPL37A;RPL7;RPL22;RPL27;RPS28;RPL34;RPS23;RPS12;RPS5;RPL38;RPL8;RPS8;RPL14;RPS20;RPL31;RPS27A;RPL10;RPL5;RPL12;UBA52;RPL11;RPL18;RPLP1;RPL35;RPS3;RPS4X;RPL23;RPS19;RPS29;RPL29;RPL26;RPL9;RPL10A;RPL17;RPL21;RPL39;RPL19;RPL37;RPL7A;RPS11;RPL6;RPS7;RPS25;RPS18;RPS14;RPL27A;RPL15;RPS15;RPLP0;EEF1B2"
"REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX",5.16397135067703e-07,2.24549463893956e-06,0.659444398037935,0.515791652166658,2.22560208161566,72,"LEF1;PSMA5;PPP2CA;PSMC2;PSMA6;PSMA4;PSMA2;TLE3;PSMD6;PSMA1;PSMD14;PSMD12;PSMB4;PSMD1;PSMB1;SKP1;PSMA3;RBX1;PSMD2;PSMB2;PSMC6;HDAC1;ADRM1;PSMC4;PSMD7;GSK3B;PSMA7;PPP2R5E;PSMB3;SEM1;PSMB5;CSNK1A1;CUL1;PSMD8;PSMD11;PSMD3;PPP2R1A;UBC;PSMC5;PSMC3;AXIN1;PSMB7;PSMC1;UBB;PPP2R5C"
"REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS",5.2294727677904e-07,2.26010674369243e-06,0.659444398037935,0.571772528422799,2.31108985029439,51,"PSMA5;PSMC2;PSMA6;PSMA4;PSMA2;PSMD6;PSMA1;PRICKLE1;PSMD14;PSMD12;PSMB4;PSMD1;PSMB1;PSMA3;PSMD2;PSMB2;PSMC6;ADRM1;PSMC4;PSMD7;PSMA7;PSMB3;SEM1;PSMB5;PSMD8;PSMD11;PSMD3;UBC;FZD2;PSMC5;PSMC3;PSMB7;SMURF2;PSMC1;UBB"
"REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS",5.23110759667683e-07,2.26010674369243e-06,0.659444398037935,0.335274699197032,1.80797393101009,290,"ICOS;CD80;CD86;MYD88;CD19;CAMK4;PSMA5;TRAT1;CBX4;PPP2CA;PSMC2;PSMA6;RAC2;PSMA4;XIAP;IRAK4;LCK;REST;PSMA2;SALL4;MKRN1;PIK3CG;USP7;PIK3AP1;PIP4K2A;KPNA2;PSMD6;PIP4K2C;CDKN1A;PSMA1;PSMD14;PSMD12;RPS6KB2;PSMB4;TRIB3;CBX2;FLT3;LAMTOR5;PSMD1;IER3;SGK1;PSMB1;CDKN1B;RBBP7;BMI1;CSNK2A1;PSMA3;NEDD4;LAMTOR2;PSMD2;PSMB2;PSMC6;HDAC1;CHUK;CBX8;ADRM1;CD28;PSMC4;RAC1;PDPK1;PSMD7;PIK3R5;ATF2;GSK3B;RBBP4;ADCY7;VAV1;MOV10;GRB2;PSMA7;EZH2;GRK2;PPP2R5E;FOXO6;SRC;CHD4;PIK3R3;RICTOR;PRKACB;FRK;CREB1;PSMB3;PIP5K1A;PIK3CB;RHOG;RHEB;SEM1;PSMB5;TNKS2;SLC38A9;PHLPP2;KITLG;PSMD8;PSMD11;TRIM27;PSMD3;PPP2R1A;GATAD2B;STUB1;FGF18;RNF2;FGFR3;UBC;ADCY9;MAPK1;ERBB2;FRS2;ERBB3;PSMC5;PSMC3;MDM2;SNAI1;PIK3CD;LAMTOR1;AKT1;NRG4;SUZ12;PSMB7;CSNK2B;HDAC2;PSMC1;UBB;GSK3A;IRAK1;RRAGC;PPP2R5C;PRKAR2A;LAMTOR3;MTA2;IL1RL1;PDGFB;CALM1;PSMD13;PHC3;PRKX"
"REACTOME_METALLOPROTEASE_DUBS",5.25741883880916e-07,2.26421744240088e-06,0.659444398037935,0.640614924800897,2.39771034981813,36,"H2AC25;H2AC17;H2AC15;H2AC19;H2AC18;H2AC7;H2AC14;H2AC4;STAM;PSMD14;H2AC13;ABRAXAS2;H2AC16;H2AC8;H2AC11;H2AC21;H2AC12;BARD1;H2AC6;STAMBP;H2AC20;UBC;MYSM1;BRCC3;UBB"
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",5.54261484969401e-07,2.37944102464571e-06,0.659444398037935,0.468697441790854,2.11738385755014,93,"PTPRC;ARPC2;ARF6;FCGR3A;ARPC1B;RAC2;VAV3;FCGR1A;ARPC3;LIMK1;CFL1;FCGR2A;PIK3CG;ARPC4;RPS6KB2;HCK;CDC42;ARPC1A;VASP;PAK1;PRKCB;SYK;WASL;RAC1;PIK3R5;LAT;ARPC5;MARCKSL1;ARPC5L;VAV1;DOCK2;LYN;NCF1;WAS;PIK3R3;VAV2;PIP5K1A;PIK3CB"
"REACTOME_SARS_COV_1_INFECTION",5.79960176370511e-07,2.48186132618238e-06,0.659444398037935,0.413007134340998,1.99839542042831,141,"PARP9;TLR7;RIGI;TBK1;YWHAZ;PYCARD;IFIH1;SERPINE1;GALNT1;PARP14;CANX;YWHAQ;NMI;RPS27L;BST2;KPNA2;UBE2I;CHMP2B;SUMO1;YWHAH;YWHAB;ITCH;FKBP1A;CHMP4B;SIKE1;MAP1LC3B;CTSL;BCL2L1;PSMC6;ST6GAL1;PDPK1;PPIA;VHL;RCAN3;CASP1;SP1;TOMM70;DDX5;GSK3B;NFKB1;ZCRB1;RIPK3;RB1;TRIM25;PARP8;PPIB;BECN1;RUNX1;GANAB;PARP10;TKFC;RIPK1;CHMP7;RELA;UBC;ST6GALNAC4;CHMP2A;CHMP4A"
"HALLMARK_MYOGENESIS",6.26038485644062e-07,2.66449324475051e-06,0.659444398037935,-0.380827157408298,-1.92910790510253,186,"MRAS;DMD;CRYAB;MYH11;COX7A1;HRC;SORBS1;GSN;SGCA;MYH3;VIPR1;NAV2;MYOM2;APOD;FXYD1;ITGA7;FGF2;SORBS3;FHL1;CASQ2;DES;HSPB2;PPFIA4;TNNT3;MYBPH;MYOM1;BDKRB2;NCAM1;PC;MAPK12;SCHIP1;CD36;MYH2;KIFC3;SGCG;LPIN1;CFD;KLF5;CTF1;HDAC5;MYLK;CKMT2;CLU;TPM2;SPEG;LDB3;MYH1;BIN1;TNNT2;PYGM;IGF1;RYR1;GPX3;NOS1;MYO1C;BAG1;ENO3;ABLIM1;TNNI2;FOXO4;SOD3"
"REACTOME_RAB_REGULATION_OF_TRAFFICKING",6.26590770464325e-07,2.66449324475051e-06,0.659444398037935,0.433313627729842,2.05864009952451,122,"DENND2D;RAB31;DENND1C;DENND1B;ARF6;RAB18;RAB1A;RAB11A;CHML;RAB10;RAB5A;TRAPPC13;RAB6A;CCZ1;TBC1D10C;GDI2;TRAPPC10;RAB21;MAP1LC3B;RINL;RAB8A;RAB39A;RAB39B;TRAPPC4;RAB27B;CHM;RAB35;RAB7A;RAB33A;GABARAPL2;CCZ1B;RAB3GAP2;RAB14;TRAPPC6B;TRAPPC3;GGA2;MON1B;RAB27A;RAB3IP;RABEP1;RAB13;TBC1D10B;RIN2;RAB1B;RAB8B;RAB32;TBC1D7;RAB5C;SYTL1;TBC1D2;GDI1"
"KEGG_PROTEIN_EXPORT",6.30977645294114e-07,2.67471026998889e-06,0.659444398037935,0.715239266694954,2.35891743022382,23,"SPCS3;SEC61G;SRP54;SEC61A1;SPCS1;SRP9;HSPA5;SRP72;SPCS2;SRPRA;SRPRB;SEC61B;SRP19;SEC11A;SRP14;SEC61A2;SEC11C"
"REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES",6.5798184331201e-07,2.78043738176987e-06,0.659444398037935,0.516441025777785,2.20473442642442,69,"H3C12;H4C12;H4C11;H3C8;H3C10;H4C9;H4C16;H3C4;H4C14;H4C15;H3C7;RBBP7;H3C3;H3C13;H4C1;DPY30;H3C11;H3C14;RBBP4;H3C15;EZH2;NFKB1;H3C2;H4C8;SETD1B;RELA;H4C4;RBBP5;H3C6;SUV39H2;NFKB2;SUZ12;H3C1;KMT5A;KMT5C;H4C6;ASH2L;AEBP2;NSD1;KMT5B;H4C13;SETD6"
"REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA",6.72099307812216e-07,2.83121833415896e-06,0.659444398037935,0.513113415985434,2.17686972767262,68,"RIGI;ISG15;UBE2D1;IRF7;CYLD;TBK1;UBE2L6;IFIH1;CASP8;UBE2K;UBE2D2;TNFAIP3;ITCH;ATG12;SIKE1;FADD;CHUK;UBE2D3;TOMM70;HSP90AB1;NFKB1;HERC5;TAX1BP1;TRIM25;HSP90AA1;TKFC;RIPK1;RELA;DHX58;UBC;ATG5;IKBKB;MAVS;NFKB2;NKIRAS1;TRAF3;NLRC5;PIN1;UBB;TRAF2"
"REACTOME_ABC_TRANSPORTER_DISORDERS",6.97940916399581e-07,2.93091699472472e-06,0.659444398037935,0.528566539402041,2.23075858732133,64,"PSMA5;PSMC2;PSMA6;PSMA4;PSMA2;PSMD6;DERL1;PSMA1;SEL1L;PSMD14;PSMD12;PSMB4;PSMD1;ABCB4;PSMB1;ERLEC1;PSMA3;PSMD2;PSMB2;PSMC6;ADRM1;PSMC4;PSMD7;PSMA7;RNF5;PSMB3;SEM1;PSMB5;DERL3;PSMD8;PSMD11;PSMD3;DERL2;UBC;PSMC5;PSMC3;ABCD1;PSMB7;PSMC1;UBB"
"REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT",7.74511549030982e-07,3.24236511830361e-06,0.659444398037935,0.406933175321193,1.99457549263085,151,"LEF1;TFEC;ATP6V1A;ACTB;ATP6V0E2;YWHAZ;ATP6V0E1;SERPINE1;ATP6V0B;ATP6AP2;ATP6V0C;ATP6V0D1;PLK1;BCL2A1;ATP6V1B2;UBE2I;CDKN1A;CCNB1;ATP6V1F;SUMO1;ATP6V1C1;STT3B;YWHAH;ASAH1;YWHAB;SS18;DIAPH1;XPO1;ATP6V1H;RPS6KA1;HDAC1;USF1;EEF1E1;CDKN2A;CDK2;CDH2;ARID1A;ATP6V1G1;CDH1;MCM2;GSK3B;MARS1;ATP6V1D;MOV10;ACTL6A;EPRS1;CREB1;SIN3A;MYO5A;BIRC7;RAB27A;RARS1;SIRT1;AIMP1;SS18L1;KITLG;SYTL2;ATP6V1E1;SMARCD1;EDIL3;SMARCB1;IARS1;MAPK1"
"REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE",8.09992905095073e-07,3.38040382683641e-06,0.659444398037935,0.494934020251673,2.15737963765981,80,"HSPA13;RLN1;HSPA8;NUP210;MAPKAPK2;NUP50;HSPB1;MRPL18;DNAJB6;RPA3;HSPA5;NUP37;HSPA4;DNAJC2;RAE1;HSPA14;NUP155;HSPA9;FKBP4;GSK3B;NUP153;NDC1;NUP205;NUP62;BAG2;DEDD2;NUP160;HSPH1;NUP43;SERPINH1;SIRT1;RPA2;HSPA6;SEC13;RANBP2;SEH1L;BAG4;MAPK1;NUP107;ATM;HSPA1L;BAG5;UBB;HIKESHI;NUP93;NUP58"
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",8.69964388863301e-07,3.61948146971521e-06,0.659444398037935,0.359737576298955,1.87303805580524,219,"INHBA;CCL3L3;CXCL11;CCL4L2;CXCL9;CCL22;TNFRSF9;CXCL10;IL21R;TNFRSF12A;CCR4;CXCR4;CCL11;TNFSF13B;IL24;IL9R;CCR8;CCR1;IL12RB1;CCR5;TGFB1;IL2RB;IL2RG;CCR7;TNFSF8;LIF;IL21;TNFRSF18;IL18;CCL4;IL7R;CXCR3;IL12B;TNF;IL20;CCL5;CD70;LTB;OSM;CCR2;CCL3;CD27;FLT3;TNFRSF11B;IL13RA1;FASLG;CXCR6;TNFRSF13C;PRLR;IL1B;TNFRSF4;CCL19;IL10RB;CCR6;IFNG;RELT;IL2RA;CCL20;IFNGR2;TGFBR1;IL4R;CCL2;CXCL13;BMPR2;TNFSF9;BMPR1B;IL10;TNFRSF13B;IL23A;CD40LG;IL23R;IFNAR2;CXCR5;XCR1;TNFSF14;CSF2RB;CSF2RA;KITLG;TGFB2"
"REACTOME_MAPK6_MAPK4_SIGNALING",8.9329888554816e-07,3.70512891605821e-06,0.659444398037935,0.490588747953544,2.14431684105696,77,"MMP10;PSMA5;PSMC2;PSMA6;PSMA4;PSMA2;IGF2BP1;NCOA3;HSPB1;PSMD6;PSMA1;CDK1;PSMD14;PSMD12;MAPK6;PSMB4;CDC42;PSMD1;PAK2;PSMB1;XPO1;PAK1;MMP2;PSMA3;PSMD2;PSMB2;PSMC6;ADRM1;PSMC4;RAC1;PSMD7;MOV10;PSMA7;PRKACB;SEPTIN7;PSMB3;SEM1;PSMB5;PSMD8;PSMD11;PSMD3;UBC"
"REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING",9.26446226184043e-07,3.83082672667512e-06,0.659444398037935,0.427376301740016,2.04426228492439,131,"MYD88;TBK1;PTPN6;PSMA5;PSMC2;PSMA6;PSMA4;IRAK4;IL18;PSMA2;CASP8;N4BP1;PTPN7;UBE2N;PSMD6;PSMA1;PSMD14;PSMD12;PSMB4;PSMD1;PSMB1;NOD2;SKP1;IL1B;PSMA3;RBX1;PSMD2;PSMB2;PSMC6;CHUK;ADRM1;PSMC4;PSMD7;CASP1;UBE2V1;TAB3;ALOX5;MAP3K7;PSMA7;RIPK2;FBXW11;NFKB1;PSMB3;USP18;SEM1;PSMB5;USP14;CUL1;PSMD8;PSMD11;RELA;PTPN12;PSMD3;UBC;PSMC5;IKBKB;PSMC3;NFKB2;TNIP2;SQSTM1;NKIRAS1;IL1A;PSMB7;NLRC5;GSDMD;PSMC1;UBB;SIGIRR;TRAF2;IRAK1;IL18R1;IL1RL1;NFKBIB;PSMD13"
"REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION",1.16555288586504e-06,4.80478682001859e-06,0.643551836150722,0.431170579476239,2.06514900692421,129,"IGHG2;IGHG1;IGHG4;GNG5;FCGR3A;GNAI3;FCGR1A;CD3G;IGLV3-1;DPEP1;GNG10;FCGR2A;CD247;GNB2;HCK;IGHV3-11;IGHV3-33;SYK;IGHV1-69;GNB4;IGHV4-34;ADCY7;IGLV1-47;GNAS;IGHV4-59;LYN;SRC;ADAM17;PRKACB;CREB1;GNGT2;IGHV3-30;IL10;IGKV1D-39;IGHV4-39;GNB1;IGKV1-39;IGKV3-15;IGKV2-28;IGLV3-21;IGKV2D-28;IGLV3-27;IGHV2-5;IGKV4-1;IGKV1-5;GGT1;IGLV3-25;IGKV3-20;ADCY9;IGKV1-16;IGKV1-33;GNAI2;CYSLTR1;IGKV2D-40;IGHV2-70;DPEP2;MAPK14;RHBDF2;IGKV1D-33;GNG13;IGKV3D-20;PRKAR2A;MYH9;IGKV3-11;CALM1;PRKX;IGLV6-57;CYSLTR2"
"REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING",1.18558826133746e-06,4.87247858622833e-06,0.643551836150722,0.42532606861636,2.0344554373455,131,"KRAS;LEF1;GNG5;PSMA5;PSMC2;PSMA6;RAC2;PSMA4;PSMA2;PFN1;GNG10;GNB2;PSMD6;CLTC;PSMA1;PRICKLE1;PSMD14;PSMD12;PSMB4;PSMD1;PSMB1;AP2M1;PRKCB;AP2S1;PSMA3;PSMD2;PSMB2;PSMC6;RHOA;ADRM1;PSMC4;RAC1;PSMD7;GNB4;MAP3K7;MOV10;PSMA7;PLCB2;DVL3;PSMB3;GNGT2;AP2B1;SEM1;PSMB5;FZD6;GNB1;PDE6G;PSMD8;PSMD11;PSMD3;UBC;FZD2;ROR2;PSMC5;PSMC3;PLCB3;PSMB7;SMURF2;GNG13;PSMC1;UBB"
"HALLMARK_KRAS_SIGNALING_UP",1.24751811254715e-06,5.11141159791356e-06,0.643551836150722,0.369392323162723,1.88885926129184,194,"INHBA;ADAMDEC1;MMP11;ID2;RGS16;MMP10;LAT2;CXCL10;LAPTM5;CXCR4;EPHB2;LCP1;PSMB8;C3AR1;IKZF1;TSPAN13;IL2RG;LIF;BIRC3;AMMECR1;IL7R;TRAF1;PRELID3B;PLAU;USP12;PRDM1;PLAUR;BPGM;FCER1G;CD37;LY96;TRIB1;IRF8;PRRX1;ADAM8;MAP4K1;TNFAIP3;CFB;FUCA1;FBXO4;F2RL1;CTSS;TLR8;ITGB2;IL1B;SPP1;CBX8;ST6GAL1;CBR4;AVL9;CCL20;H2BC3;ERO1A;YRDC;DOCK2;GLRX"
"REACTOME_CO_STIMULATION_BY_CD28",1.25422549084844e-06,5.12332109595061e-06,0.643551836150722,0.579632134854397,2.29416904017296,48,"CD80;CD86;CTLA4;PPP2CA;LCK;PIK3CG;GRAP2;TRIB3;CDC42;PAK2;PAK1;CD28;RAC1;PDPK1;PIK3R5;VAV1;GRB2;PPP2R5E;LYN;SRC;PIK3R3;RICTOR;PIK3CB"
"REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS",1.32078015578964e-06,5.37888716013423e-06,0.643551836150722,0.547519844410069,2.23383111388852,56,"AP1S3;HSPA8;AP1S2;NECAP1;VAMP7;TPD52;VAMP8;AP1G1;CLTC;AP1S1;AP4E1;YIPF6;TFRC;BLOC1S6;ACBD3;ARF1;NAPA;AP1B1;AP3B1;CLINT1;AP3S1;SNAPIN;DTNBP1;BLOC1S3;RAB5C;SNX5;TGOLN2;SNX2;AP1M2;DNM2;BLOC1S4"
"REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS",1.47304074268171e-06,5.96293970310796e-06,0.643551836150722,0.504836647221443,2.15519426283672,69,"IGHG2;IGHG1;IGHG4;IGLV3-1;IGHV3-11;IGHV3-33;IGHV1-69;IGHV4-34;IGLV1-47;IGHV4-59;IGHV3-30;IGKV1D-39;IGHV4-39;IGKV1-39;IGKV3-15;IGKV2-28;IGLV3-21;IGKV2D-28;IGLV3-27;IGHV2-5;C1QB;IGKV4-1;IGKV1-5;IGLV3-25;IGKV3-20;IGKV1-16;IGKV1-33;IGKV2D-40;IGHV2-70;C1QC;IGKV1D-33;IGKV3D-20;IGKV3-11;IGLV6-57;IGLC2;IGHV3-53;IGLC3;C1QA;FCN1;IGLV1-44;IGLV1-40;IGHV3-48;COLEC10"
"REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES",1.46890093837474e-06,5.96293970310796e-06,0.643551836150722,0.657825482969032,2.32990538123689,30,"UBE2W;UBE2D1;UBE2B;UBE2K;USP7;UBE2D2;UBE2S;UBE2A;OTULIN;UBE2C;UBE2Z;UBE2G1;UBE2E1;UBE2T;UBE2Q2;UBA6;USP5;UBA1;USP9X;UBE2L3;UBC"
"REACTOME_MODULATION_OF_HOST_RESPONSES_BY_IFN_STIMULATED_GENES",1.56078395076938e-06,6.29921187316502e-06,0.643551836150722,0.752095391845972,2.35533577562698,19,"IFI44;IFI6;RIGI;ISG15;IFI27;IFI44L;UBE2L6;IFIH1;HSPA5;CHUK;HERC5;EIF2AK3;TRIM25"
