"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Bone Development (GO:0060348)","1/44",0.627167706456562,0.80922958542793,0,0,1.0267284015574,0.479011202903281,"MYOC"
"Regulation Of Transport (GO:0051049)","1/44",0.627167706456562,0.80922958542793,0,0,1.0267284015574,0.479011202903281,"CLDN10"
"Regulation Of Viral Entry Into Host Cell (GO:0046596)","1/44",0.627167706456562,0.80922958542793,0,0,1.0267284015574,0.479011202903281,"GSN"
"Response To Unfolded Protein (GO:0006986)","1/44",0.627167706456562,0.80922958542793,0,0,1.0267284015574,0.479011202903281,"PACRG"
"Positive Regulation Of Chemotaxis (GO:0050921)","1/44",0.627167706456562,0.80922958542793,0,0,1.0267284015574,0.479011202903281,"NTRK3"
"Lymphocyte Chemotaxis (GO:0048247)","1/44",0.627167706456562,0.80922958542793,0,0,1.0267284015574,0.479011202903281,"SAA1"
"Regulation Of Cell-Substrate Adhesion (GO:0010810)","1/44",0.627167706456562,0.80922958542793,0,0,1.0267284015574,0.479011202903281,"VIT"
"Regulation Of Cold-Induced Thermogenesis (GO:0120161)","3/146",0.630897419980342,0.812510411997261,0,0,0.925651621106167,0.426366241761945,"ADAMTS5;EBF2;PPARGC1A"
"Neuron Projection Morphogenesis (GO:0048812)","3/146",0.630897419980342,0.812510411997261,0,0,0.925651621106167,0.426366241761945,"NTF4;NLGN1;NTF3"
"Regulation Of Stem Cell Differentiation (GO:2000736)","1/45",0.635444120979918,0.81611365500932,0,0,1.0033422459893,0.454946599786902,"TCF15"
"Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173)","1/45",0.635444120979918,0.81611365500932,0,0,1.0033422459893,0.454946599786902,"EGFR"
"Negative Regulation Of Protein Metabolic Process (GO:0051248)","3/147",0.63548367877278,0.81611365500932,0,0,0.919176136363636,0.416725847358796,"IGF2BP2;CRYAB;EGFR"
"MAPK Cascade (GO:0000165)","2/98",0.642180841528076,0.818015270379993,0,0,0.919359410430839,0.40717079618495,"USP17L2;FGF10"
"Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162)","2/98",0.642180841528076,0.818015270379993,0,0,0.919359410430839,0.40717079618495,"EBF2;PPARGC1A"
"Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058)","1/46",0.643537214170382,0.818015270379993,0,0,0.980995475113122,0.432398695248516,"EGFR"
"Regulation Of Fibroblast Proliferation (GO:0048145)","1/46",0.643537214170382,0.818015270379993,0,0,0.980995475113122,0.432398695248516,"SFRP1"
"Regulation Of mRNA Catabolic Process (GO:0061013)","1/46",0.643537214170382,0.818015270379993,0,0,0.980995475113122,0.432398695248516,"PKP1"
"Amino Acid Transport (GO:0006865)","1/46",0.643537214170382,0.818015270379993,0,0,0.980995475113122,0.432398695248516,"SLC7A14"
"Response To Glucose (GO:0009749)","1/46",0.643537214170382,0.818015270379993,0,0,0.980995475113122,0.432398695248516,"PCK1"
"Response To Hydrogen Peroxide (GO:0042542)","1/46",0.643537214170382,0.818015270379993,0,0,0.980995475113122,0.432398695248516,"SLC6A2"
"Homotypic Cell-Cell Adhesion (GO:0034109)","1/46",0.643537214170382,0.818015270379993,0,0,0.980995475113122,0.432398695248516,"CDHR5"
"Myofibril Assembly (GO:0030239)","1/46",0.643537214170382,0.818015270379993,0,0,0.980995475113122,0.432398695248516,"LMOD1"
"Negative Regulation Of Cold-Induced Thermogenesis (GO:0120163)","1/46",0.643537214170382,0.818015270379993,0,0,0.980995475113122,0.432398695248516,"ADAMTS5"
"Cellular Response To Insulin Stimulus (GO:0032869)","2/99",0.647667977546674,0.821969097031351,0,0,0.909834724267714,0.395211363794017,"SORBS1;PCK1"
"Negative Regulation Of Hydrolase Activity (GO:0051346)","1/47",0.65145103745728,0.821969097031351,0,0,0.959620302970687,0.411248196931229,"USP17L2"
"Regulation Of Wound Healing (GO:0061041)","1/47",0.65145103745728,0.821969097031351,0,0,0.959620302970687,0.411248196931229,"KANK1"
"Response To Organonitrogen Compound (GO:0010243)","1/47",0.65145103745728,0.821969097031351,0,0,0.959620302970687,0.411248196931229,"ADORA1"
"Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718)","1/47",0.65145103745728,0.821969097031351,0,0,0.959620302970687,0.411248196931229,"TNXB"
"Positive Regulation Of Lymphocyte Activation (GO:0051251)","1/47",0.65145103745728,0.821969097031351,0,0,0.959620302970687,0.411248196931229,"FGF10"
"Insulin Receptor Signaling Pathway (GO:0008286)","1/47",0.65145103745728,0.821969097031351,0,0,0.959620302970687,0.411248196931229,"SORBS1"
"Regulation Of T Cell Differentiation (GO:0045580)","1/47",0.65145103745728,0.821969097031351,0,0,0.959620302970687,0.411248196931229,"SPINK5"
"Hemopoiesis (GO:0030097)","2/101",0.658441982672577,0.8300249302751,0,0,0.89136260564832,0.372481595699835,"SFRP1;ZBTB16"
"Cellular Response To Radiation (GO:0071478)","1/48",0.659189552986254,0.830202850081124,0,0,0.939154712621546,0.391387231050231,"SLC6A2"
"Regulation Of Cellular Component Organization (GO:0051128)","3/153",0.662163358629318,0.833181652540014,0,0,0.882136363636364,0.363654530532628,"FAM107A;SLC6A2;PAPPA2"
"Activation Of GTPase Activity (GO:0090630)","2/102",0.663729396737512,0.834359994784558,0,0,0.882403628117914,0.36168025878193,"NTRK3;NTF3"
"Neurogenesis (GO:0022008)","1/49",0.666756635715344,0.834359994784558,0,0,0.91954185520362,0.37271805064403,"EGFR"
"Fatty Acid Beta-Oxidation (GO:0006635)","1/49",0.666756635715344,0.834359994784558,0,0,0.91954185520362,0.37271805064403,"ECHDC2"
"Positive Regulation Of miRNA Metabolic Process (GO:2000630)","1/49",0.666756635715344,0.834359994784558,0,0,0.91954185520362,0.37271805064403,"EGFR"
"Proton Transmembrane Transport (GO:1902600)","1/49",0.666756635715344,0.834359994784558,0,0,0.91954185520362,0.37271805064403,"ATP1A2"
"Regulation Of Cell Communication (GO:0010646)","1/49",0.666756635715344,0.834359994784558,0,0,0.91954185520362,0.37271805064403,"TBX18"
"Positive Regulation Of Cellular Process (GO:0048522)","12/594",0.668198934744938,0.83540122526559,0,0,0.907742722510584,0.365974037298749,"MLXIPL;NTRK2;SFRP1;TNXB;NTRK3;NTF3;SAA1;AKAP6;VEGFD;LIFR;EGFR;POU3F3"
"Inorganic Cation Import Across Plasma Membrane (GO:0098659)","2/103",0.668950815928949,0.83557816332731,0,0,0.873622056083159,0.351235152699677,"KCNJ16;ATP1A2"
"Positive Regulation Of Vasculature Development (GO:1904018)","2/104",0.674106562523173,0.836735871833062,0,0,0.865012671735361,0.341132517997494,"HSPB6;VEGFD"
"Regulation Of Epithelial Cell Migration (GO:0010632)","1/50",0.674156074968493,0.836735871833062,0,0,0.900729522578262,0.35515191278288,"FGF10"
"Regulation Of Mitochondrion Organization (GO:0010821)","1/50",0.674156074968493,0.836735871833062,0,0,0.900729522578262,0.35515191278288,"PPARGC1A"
"Blood Circulation (GO:0008015)","1/50",0.674156074968493,0.836735871833062,0,0,0.900729522578262,0.35515191278288,"ACE2"
"Nucleocytoplasmic Transport (GO:0006913)","1/50",0.674156074968493,0.836735871833062,0,0,0.900729522578262,0.35515191278288,"CITED1"
"Positive Regulation Of Cell Death (GO:0010942)","1/50",0.674156074968493,0.836735871833062,0,0,0.900729522578262,0.35515191278288,"GRIN2B"
"Steroid Biosynthetic Process (GO:0006694)","1/50",0.674156074968493,0.836735871833062,0,0,0.900729522578262,0.35515191278288,"CYP39A1"
"Negative Regulation Of MAPK Cascade (GO:0043409)","2/105",0.679196976836892,0.842228859863863,0,0,0.85657045989917,0.331359224414439,"SEMA6A;SPRY2"
"Amide Biosynthetic Process (GO:0043604)","1/51",0.681391576529676,0.842660404940494,0,0,0.882669683257919,0.338608098451108,"DMD"
"Microtubule Bundle Formation (GO:0001578)","1/51",0.681391576529676,0.842660404940494,0,0,0.882669683257919,0.338608098451108,"TPPP2"
"Negative Regulation Of MAP Kinase Activity (GO:0043407)","1/51",0.681391576529676,0.842660404940494,0,0,0.882669683257919,0.338608098451108,"SPRY2"
"Rho Protein Signal Transduction (GO:0007266)","1/52",0.688466764441578,0.844800361964212,0,0,0.86531807293053,0.323013055633963,"ARHGAP6"
"Negative Regulation Of Response To Stimulus (GO:0048585)","1/52",0.688466764441578,0.844800361964212,0,0,0.86531807293053,0.323013055633963,"SPINK5"
"Cardiac Muscle Tissue Development (GO:0048738)","1/52",0.688466764441578,0.844800361964212,0,0,0.86531807293053,0.323013055633963,"ADAMTS9"
"Sprouting Angiogenesis (GO:0002040)","1/52",0.688466764441578,0.844800361964212,0,0,0.86531807293053,0.323013055633963,"VEGFD"
"Negative Regulation Of Translation (GO:0017148)","2/107",0.689183254671601,0.844800361964212,0,0,0.840168448331714,0.312751084530491,"IGF2BP2;NMNAT2"
"Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)","11/557",0.692984296165313,0.844800361964212,0,0,0.886586792836793,0.325153880529237,"CDKN1C;MLXIPL;SFRP1;CITED1;NFIB;IRX6;TESC;ZBTB16;PPARGC1A;EGFR;POU3F3"
"Positive Regulation Of DNA Metabolic Process (GO:0051054)","2/108",0.694079880949837,0.844800361964212,0,0,0.832199546485261,0.303892829459824,"EGFR;FGF10"
"Positive Regulation Of Metabolic Process (GO:0009893)","2/108",0.694079880949837,0.844800361964212,0,0,0.832199546485261,0.303892829459824,"EBF2;PPARGC1A"
"Lipid Transport (GO:0006869)","2/108",0.694079880949837,0.844800361964212,0,0,0.832199546485261,0.303892829459824,"RBP7;TTPA"
"Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029)","1/53",0.695385182893342,0.844800361964212,0,0,0.848633832231117,0.308299647683683,"CDKN1C"
"Negative Regulation Of Metabolic Process (GO:0009892)","1/53",0.695385182893342,0.844800361964212,0,0,0.848633832231117,0.308299647683683,"ADAMTS5"
"Actin Cytoskeleton Reorganization (GO:0031532)","1/53",0.695385182893342,0.844800361964212,0,0,0.848633832231117,0.308299647683683,"FGF10"
"Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425)","1/53",0.695385182893342,0.844800361964212,0,0,0.848633832231117,0.308299647683683,"GHR"
"Cellular Response To Alcohol (GO:0097306)","1/53",0.695385182893342,0.844800361964212,0,0,0.848633832231117,0.308299647683683,"SFRP1"
"Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224)","1/53",0.695385182893342,0.844800361964212,0,0,0.848633832231117,0.308299647683683,"EGFR"
"Spermatid Development (GO:0007286)","1/53",0.695385182893342,0.844800361964212,0,0,0.848633832231117,0.308299647683683,"DPY19L2"
"mRNA Stabilization (GO:0048255)","1/53",0.695385182893342,0.844800361964212,0,0,0.848633832231117,0.308299647683683,"IGF2BP2"
"Regulation Of Macromolecule Metabolic Process (GO:0060255)","3/162",0.699481792210464,0.844800361964212,0,0,0.831818181818182,0.297304723787628,"PM20D2;ZNF462;IGF2BP2"
"Mitochondrion Organization (GO:0007005)","3/162",0.699481792210464,0.844800361964212,0,0,0.831818181818182,0.297304723787628,"PYROXD2;COX7A1;PPARGC1A"
"ERBB Signaling Pathway (GO:0038127)","1/54",0.702150297821555,0.844800361964212,0,0,0.832579185520362,0.294406492795045,"EGFR"
"Negative Regulation Of Protein Catabolic Process (GO:0042177)","1/54",0.702150297821555,0.844800361964212,0,0,0.832579185520362,0.294406492795045,"EGFR"
"Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321)","1/54",0.702150297821555,0.844800361964212,0,0,0.832579185520362,0.294406492795045,"SPRY2"
"Negative Regulation Of Protein Ubiquitination (GO:0031397)","1/54",0.702150297821555,0.844800361964212,0,0,0.832579185520362,0.294406492795045,"SPRY2"
"Regulation Of Lipid Metabolic Process (GO:0019216)","1/54",0.702150297821555,0.844800361964212,0,0,0.832579185520362,0.294406492795045,"PCK1"
"Peptidyl-Tyrosine Modification (GO:0018212)","1/54",0.702150297821555,0.844800361964212,0,0,0.832579185520362,0.294406492795045,"EGFR"
"Regulation Of Smooth Muscle Cell Proliferation (GO:0048660)","1/54",0.702150297821555,0.844800361964212,0,0,0.832579185520362,0.294406492795045,"PPARGC1A"
"Epidermal Cell Differentiation (GO:0009913)","1/54",0.702150297821555,0.844800361964212,0,0,0.832579185520362,0.294406492795045,"SPINK5"
"Positive Regulation Of Leukocyte Chemotaxis (GO:0002690)","1/54",0.702150297821555,0.844800361964212,0,0,0.832579185520362,0.294406492795045,"VEGFD"
"Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)","3/163",0.703428937664756,0.844800361964212,0,0,0.826576704545455,0.290780112974242,"ADCYAP1R1;ADGRD2;ADGRL3"
"Nitrogen Compound Transport (GO:0071705)","3/163",0.703428937664756,0.844800361964212,0,0,0.826576704545455,0.290780112974242,"SLC7A14;RHAG;SLC6A2"
"Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189)","2/110",0.703682124730347,0.844800361964212,0,0,0.816704459561602,0.287013265770384,"ADGRD2;ADGRL3"
"Response To Lipid (GO:0033993)","2/110",0.703682124730347,0.844800361964212,0,0,0.816704459561602,0.287013265770384,"CITED1;ALDH1A2"
"Regulation Of JNK Cascade (GO:0046328)","2/110",0.703682124730347,0.844800361964212,0,0,0.816704459561602,0.287013265770384,"PHLPP1;EGFR"
"Supramolecular Fiber Organization (GO:0097435)","6/316",0.704103150475651,0.844800361964212,0,0,0.852454417952314,0.299066935509776,"TNXB;GSN;TPPP2;KRT14;LMOD1;MYH11"
"Negative Regulation Of Inflammatory Response (GO:0050728)","2/111",0.708388589367743,0.848164307466292,0,0,0.809170151240925,0.278971508743326,"LRFN5;SAA1"
"Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101)","2/111",0.708388589367743,0.848164307466292,0,0,0.809170151240925,0.278971508743326,"CRIM1;SPRY2"
"Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042531)","1/55",0.70876549871544,0.848164307466292,0,0,0.817119155354449,0.281277381577057,"GHR"
"Negative Regulation Of Defense Response (GO:0031348)","2/112",0.713032534465735,0.852525362169075,0,0,0.801772830344259,0.27118220464577,"LRFN5;SAA1"
"Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377)","1/56",0.715234100250128,0.853666506750152,0,0,0.802221308103661,0.268860762692744,"ACE2"
"Positive Regulation Of Cellular Metabolic Process (GO:0031325)","1/56",0.715234100250128,0.853666506750152,0,0,0.802221308103661,0.268860762692744,"ACE2"
"Regulation Of Protein Ubiquitination (GO:0031396)","2/113",0.717614413474132,0.855711314162611,0,0,0.794508794508795,0.263636198582387,"FAM107A;SPRY2"
"Regulation Of Cytokine Production (GO:0001817)","3/167",0.718822506418556,0.855711314162611,0,0,0.80625,0.266176030854615,"BTNL9;SAA1;IGF2BP2"
"Membrane Organization (GO:0061024)","3/167",0.718822506418556,0.855711314162611,0,0,0.80625,0.266176030854615,"ACE2;TTPA;EGFR"
"Myeloid Cell Differentiation (GO:0030099)","1/57",0.72155934408524,0.85741751161922,0,0,0.787855526826115,0.25710928722507,"ZBTB16"
"Regulation Of Calcium Ion Transport (GO:0051924)","1/57",0.72155934408524,0.85741751161922,0,0,0.787855526826115,0.25710928722507,"HRC"
"Regulation Of Cytoskeleton Organization (GO:0051493)","2/114",0.722134690209613,0.85741751161922,0,0,0.787374473598963,0.256324725369197,"DAAM2;FAM107A"
"Regulation Of Neuron Death (GO:1901214)","1/58",0.727744400294663,0.861835712805704,0,0,0.773993808049536,0.245979404745589,"GRIN2B"
"Positive Regulation Of Mitochondrion Organization (GO:0010822)","1/58",0.727744400294663,0.861835712805704,0,0,0.773993808049536,0.245979404745589,"PPARGC1A"
"Regulation Of Bone Mineralization (GO:0030500)","1/58",0.727744400294663,0.861835712805704,0,0,0.773993808049536,0.245979404745589,"KL"
"DNA-templated Transcription Initiation (GO:0006352)","1/59",0.733792368927074,0.865578433050102,0,0,0.760610079575597,0.235431003966922,"PPARGC1A"
"Negative Regulation Of Protein-Containing Complex Assembly (GO:0031333)","1/59",0.733792368927074,0.865578433050102,0,0,0.760610079575597,0.235431003966922,"CRYAB"
"Chordate Embryonic Development (GO:0043009)","1/59",0.733792368927074,0.865578433050102,0,0,0.760610079575597,0.235431003966922,"ALDH1A2"
"Heart Morphogenesis (GO:0003007)","1/59",0.733792368927074,0.865578433050102,0,0,0.760610079575597,0.235431003966922,"ADAMTS5"
"Cellular Response To Oxidative Stress (GO:0034599)","2/117",0.735330692211299,0.865578433050102,0,0,0.766715961747018,0.235715290707238,"PPARGC1A;EGFR"
"Protein Maturation (GO:0051604)","2/117",0.735330692211299,0.865578433050102,0,0,0.766715961747018,0.235715290707238,"MME;TESC"
"Protein Processing (GO:0016485)","2/117",0.735330692211299,0.865578433050102,0,0,0.766715961747018,0.235715290707238,"MME;USP17L2"
"Negative Regulation Of Cell Population Proliferation (GO:0008285)","7/379",0.737898024520971,0.867001626461793,0,0,0.828000147972773,0.25167034862266,"CDKN1C;SFRP1;TESC;ALDH1A2;IGFBP6;ADAMTS8;PPARGC1A"
"Negative Regulation Of Peptidase Activity (GO:0010466)","1/60",0.739706281743882,0.867001626461793,0,0,0.747680036812639,0.225427092358461,"SPINK5"
"Response To Light Stimulus (GO:0009416)","1/60",0.739706281743882,0.867001626461793,0,0,0.747680036812639,0.225427092358461,"DCT"
"Sterol Metabolic Process (GO:0016125)","1/60",0.739706281743882,0.867001626461793,0,0,0.747680036812639,0.225427092358461,"CYP39A1"
"Homophilic Cell Adhesion Via Plasma Membrane Adhesion Molecules (GO:0007156)","1/60",0.739706281743882,0.867001626461793,0,0,0.747680036812639,0.225427092358461,"FAT2"
"Regulation Of Protein-Containing Complex Assembly (GO:0043254)","2/119",0.743828938585981,0.870103654416578,0,0,0.753532182103611,0.223003472658379,"GSN;CRYAB"
"Positive Regulation Of Angiogenesis (GO:0045766)","2/119",0.743828938585981,0.870103654416578,0,0,0.753532182103611,0.223003472658379,"HSPB6;VEGFD"
"Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)","3/174",0.744259590446905,0.870103654416578,0,0,0.772966507177034,0.228307556256024,"MLXIPL;SORBS1;PPARGC1A"
"Fatty Acid Catabolic Process (GO:0009062)","1/61",0.745489103605321,0.870797425627716,0,0,0.735180995475113,0.215933510456925,"ECHDC2"
"Cellular Response To Lipid (GO:0071396)","4/228",0.746712993936827,0.87148345157674,0,0,0.786405792385291,0.229688983669036,"SFRP1;TESC;ATP1A2;EGFR"
"Negative Regulation Of Kinase Activity (GO:0033673)","1/62",0.751143733903134,0.87293359228641,0,0,0.723091758771604,0.206918676266087,"CDKN1C"
"Cell Junction Organization (GO:0034330)","1/62",0.751143733903134,0.87293359228641,0,0,0.723091758771604,0.206918676266087,"LIMS2"
"Fat Cell Differentiation (GO:0045444)","1/62",0.751143733903134,0.87293359228641,0,0,0.723091758771604,0.206918676266087,"PPARGC1A"
"Glycerophospholipid Metabolic Process (GO:0006650)","1/62",0.751143733903134,0.87293359228641,0,0,0.723091758771604,0.206918676266087,"ENPP6"
"Regulation Of T Cell Activation (GO:0050863)","1/62",0.751143733903134,0.87293359228641,0,0,0.723091758771604,0.206918676266087,"SPINK5"
"Receptor-Mediated Endocytosis (GO:0006898)","2/122",0.756137881106922,0.877545682978337,0,0,0.734580498866213,0.205338415909826,"ACE2;VLDLR"
"Phosphatidylinositol Metabolic Process (GO:0046488)","1/63",0.756673008024851,0.877545682978337,0,0,0.711392497445628,0.198353356172226,"PITPNM3"
"Positive Regulation Of Multicellular Organismal Process (GO:0051240)","7/387",0.757035391963051,0.877545682978337,0,0,0.810230564944471,0.225523848371018,"GHR;TNXB;ZBTB16;SAA1;EBF2;SOX6;PPARGC1A"
"Regulation Of Secretion By Cell (GO:1903530)","1/64",0.762079698792904,0.878187801050072,0,0,0.700064641241112,0.190210459313793,"SAA1"
"Cellular Response To Virus (GO:0098586)","1/64",0.762079698792904,0.878187801050072,0,0,0.700064641241112,0.190210459313793,"VWCE"
"Positive Regulation Of T Cell Differentiation (GO:0045582)","1/64",0.762079698792904,0.878187801050072,0,0,0.700064641241112,0.190210459313793,"PCK1"
"Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056)","1/64",0.762079698792904,0.878187801050072,0,0,0.700064641241112,0.190210459313793,"GRIN2B"
"Endocytic Recycling (GO:0032456)","1/64",0.762079698792904,0.878187801050072,0,0,0.700064641241112,0.190210459313793,"WIPF3"
"Positive Regulation Of Interleukin-1 Production (GO:0032732)","1/64",0.762079698792904,0.878187801050072,0,0,0.700064641241112,0.190210459313793,"SAA1"
"Negative Regulation Of Cell Death (GO:0060548)","1/64",0.762079698792904,0.878187801050072,0,0,0.700064641241112,0.190210459313793,"PACRG"
"Neuron Projection Guidance (GO:0097485)","2/124",0.764057691551617,0.879583921409302,0,0,0.722463848927549,0.194423676982105,"SEMA6A;KALRN"
"Endosomal Transport (GO:0016197)","3/180",0.764576235556661,0.879583921409302,0,0,0.74653312788906,0.200394529564279,"TINAGL1;WIPF3;DENND2A"
"Canonical Wnt Signaling Pathway (GO:0060070)","1/65",0.767366517946065,0.880486405845563,0,0,0.689090780542986,0.182464852629834,"SFRP1"
"Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509)","1/65",0.767366517946065,0.880486405845563,0,0,0.689090780542986,0.182464852629834,"GHR"
"Positive Regulation Of Cell Cycle (GO:0045787)","1/65",0.767366517946065,0.880486405845563,0,0,0.689090780542986,0.182464852629834,"EGFR"
"Negative Regulation Of Cell Growth (GO:0030308)","2/125",0.767933359079329,0.880486405845563,0,0,0.716553287981859,0.189207559264294,"SFRP1;SCGB3A1"
"Negative Regulation Of Immune Response (GO:0050777)","1/66",0.772536117072379,0.884282562100407,0,0,0.678454577097111,0.175093194750425,"SPINK5"
"Response To Reactive Oxygen Species (GO:0000302)","1/66",0.772536117072379,0.884282562100407,0,0,0.678454577097111,0.175093194750425,"EGFR"
"Cytosolic Transport (GO:0016482)","2/127",0.775518939090207,0.886214881147324,0,0,0.705015873015873,0.179231162076938,"WIPF3;DENND2A"
"Regulation Of Anatomical Structure Morphogenesis (GO:0022603)","2/127",0.775518939090207,0.886214881147324,0,0,0.705015873015873,0.179231162076938,"SFRP1;WTIP"
"Regulation Of Neurogenesis (GO:0050767)","1/67",0.777591089651948,0.887101834777931,0,0,0.668140682846565,0.168073785168875,"MME"
"Peptidyl-Tyrosine Phosphorylation (GO:0018108)","1/67",0.777591089651948,0.887101834777931,0,0,0.668140682846565,0.168073785168875,"EGFR"
"Neuropeptide Signaling Pathway (GO:0007218)","1/68",0.782533971571167,0.890176533177739,0,0,0.658134666036334,0.161386429260495,"GALR1"
"Protein Homooligomerization (GO:0051260)","2/129",0.78288717746238,0.890176533177739,0,0,0.693841841198422,0.169829366315687,"ALDH1A2;RYR3"
"Protein Targeting (GO:0006605)","2/129",0.78288717746238,0.890176533177739,0,0,0.693841841198422,0.169829366315687,"NLGN1;AKAP6"
"Regulation Of DNA Repair (GO:0006282)","2/129",0.78288717746238,0.890176533177739,0,0,0.693841841198422,0.169829366315687,"EGFR;FGF10"
"Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412)","1/69",0.787367242869183,0.893045364944417,0,0,0.648422943838169,0.155012315095918,"NLGN1"
"Response To Molecule Of Bacterial Origin (GO:0002237)","1/69",0.787367242869183,0.893045364944417,0,0,0.648422943838169,0.155012315095918,"CITED1"
"Establishment Of Protein Localization To Membrane (GO:0090150)","1/69",0.787367242869183,0.893045364944417,0,0,0.648422943838169,0.155012315095918,"EGFR"
"Neutrophil Chemotaxis (GO:0030593)","1/70",0.792093328888274,0.896722841210471,0,0,0.638992720834153,0.148933902293239,"SAA1"
"Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)","1/70",0.792093328888274,0.896722841210471,0,0,0.638992720834153,0.148933902293239,"RGS6"
"Endocytosis (GO:0006897)","3/189",0.792574607644025,0.896722841210471,0,0,0.71008064516129,0.165071478692805,"DNER;ADORA1;VLDLR"
"Negative Regulation Of Protein Binding (GO:0032091)","1/71",0.796714601313713,0.89839484464565,0,0,0.629831932773109,0.143134821229872,"NES"
"Lipid Biosynthetic Process (GO:0008610)","1/71",0.796714601313713,0.89839484464565,0,0,0.629831932773109,0.143134821229872,"MLXIPL"
"Negative Regulation Of Cell Motility (GO:2000146)","2/133",0.796989392121678,0.89839484464565,0,0,0.672517352997179,0.15260354213834,"KANK1;SFRP1"
"Cellular Response To Oxygen-Containing Compound (GO:1901701)","7/406",0.798413388443067,0.89839484464565,0,0,0.770883631096089,0.173548095270848,"NLGN1;SFRP1;SYT2;TESC;AKAP6;EGFR;RYR3"
"Regulation Of Cellular Localization (GO:0060341)","1/72",0.801233379470659,0.89839484464565,0,0,0.620929195079982,0.13759978124242,"GSN"
"Cellular Response To Hypoxia (GO:0071456)","1/72",0.801233379470659,0.89839484464565,0,0,0.620929195079982,0.13759978124242,"SFRP1"
"Plasma Membrane Organization (GO:0007009)","1/72",0.801233379470659,0.89839484464565,0,0,0.620929195079982,0.13759978124242,"CAVIN2"
"Cholesterol Homeostasis (GO:0042632)","1/72",0.801233379470659,0.89839484464565,0,0,0.620929195079982,0.13759978124242,"CYP39A1"
"Response To Ionizing Radiation (GO:0010212)","1/72",0.801233379470659,0.89839484464565,0,0,0.620929195079982,0.13759978124242,"SLC6A2"
"Negative Regulation Of Catabolic Process (GO:0009895)","1/72",0.801233379470659,0.89839484464565,0,0,0.620929195079982,0.13759978124242,"EGFR"
"Protein Localization To Membrane (GO:0072657)","3/192",0.801271077656932,0.89839484464565,0,0,0.698701298701299,0.154801440567972,"DPP6;NLGN1;TESC"
"Regulation Of Signal Transduction (GO:0009966)","3/193",0.80410127953154,0.900357138335562,0,0,0.694988038277512,0.151528275463274,"SH3TC2;IGFBP6;RGS6"
"Cellular Response To Decreased Oxygen Levels (GO:0036294)","1/73",0.805651931673531,0.900357138335562,0,0,0.612273755656109,0.132314487048817,"SFRP1"
"Sterol Homeostasis (GO:0055092)","1/73",0.805651931673531,0.900357138335562,0,0,0.612273755656109,0.132314487048817,"CYP39A1"
"Granulocyte Chemotaxis (GO:0071621)","1/73",0.805651931673531,0.900357138335562,0,0,0.612273755656109,0.132314487048817,"SAA1"
"Positive Regulation Of Lymphocyte Proliferation (GO:0050671)","1/74",0.809972475864673,0.904048502764167,0,0,0.603855451558917,0.127265563124938,"FGF10"
"Protein Localization To Plasma Membrane (GO:0072659)","2/137",0.810275758138519,0.904048502764167,0,0,0.652456538170824,0.137264228709317,"DPP6;TESC"
"Regulation Of DNA Replication (GO:0006275)","1/75",0.814197181283348,0.907683991186404,0,0,0.595664669194081,0.122440483945668,"EGFR"
"Cellular Response To Cytokine Stimulus (GO:0071345)","5/308",0.815397855473357,0.908282883761616,0,0,0.725394457253945,0.148037861495954,"GHR;SFRP1;MME;AKAP6;LIFR"
"Intracellular Calcium Ion Homeostasis (GO:0006874)","2/139",0.816624217559786,0.908909393365323,0,0,0.642865418673552,0.130229261887062,"CDH23;HRC"
"Wnt Signaling Pathway (GO:0016055)","1/76",0.818328169009231,0.909327324166913,0,0,0.587692307692308,0.117827511079662,"SFRP1"
"Transcription Initiation At RNA Polymerase II Promoter (GO:0006367)","1/76",0.818328169009231,0.909327324166913,0,0,0.587692307692308,0.117827511079662,"PPARGC1A"
"Regulation Of Immune Response (GO:0050776)","1/77",0.822367513346369,0.910122171197397,0,0,0.579929745177423,0.113415635055707,"SPINK5"
